participant_id,MAE,MAE_SE,RMSE,RMSE_SE,MAPE,MAPE_SE,Pearson,Pearson_SE,SNR,SNR_SE,num_windows,mean_prediction,mean_ground_truth,std_prediction,std_ground_truth
subject33,1.0044642857142858,0.6002822256701754,1.8791806071967339,1.4527102944571262,0.8665966386554622,0.5182233363832909,0.9789222492381487,0.09133589649915717,-1.377834246703779,0.6886942200057866,7,116.015625,115.01116071428571,7.748060133084465,7.449306516055912
subject34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.748370616977137,0.3096441278068108,7,115.01116071428571,115.01116071428571,2.460424964849174,2.460424964849174
subject35,2.5111607142857144,1.3688540836658976,4.407069167775061,3.7832798909674175,2.7288188002473714,1.60396622047104,0.9624822313559056,0.12134904558681707,1.1690772920421415,1.3420180720522468,7,103.96205357142857,102.45535714285714,12.01164583570453,14.11620802488803
subject36,0.5022321428571429,0.4649766126089824,1.3287813504230646,1.2785473803123033,0.4329004329004329,0.4007879219794596,0.9862800395923648,0.07382639568837611,2.1067297234742477,0.6329033810880844,7,119.02901785714286,118.52678571428571,7.381274894547523,7.449306516055912
subject37,0.5022321428571429,0.4649766126089824,1.3287813504230646,1.2785473803123033,0.7518796992481203,0.6961053381748508,0.986013297183269,0.0745355992499939,3.5199497022699053,1.136855312858823,7,59.765625,59.263392857142854,5.637541821590202,4.764592456726911
subject38,0.5022321428571429,0.4649766126089824,1.3287813504230646,1.2785473803123033,0.4464285714285714,0.41331254454131766,0.8807048459279792,0.2118296364340809,4.292070057589319,0.8718342082446309,7,109.98883928571429,110.49107142857143,2.460424964849174,2.5608914967820904
subject39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.618515508681165,0.7301838035358014,7,84.87723214285714,84.87723214285714,2.2460504238279135,2.2460504238279135
subject3,1.7578125,1.6046559301909165,4.305743688486055,4.113891772243446,1.7241379310344827,1.573915395129788,0.391924757669098,0.4599986370430946,-0.15521386990916675,1.4682461198919292,6,94.3359375,96.09375,3.1553700041803734,3.886669676197734
subject40,3.013392857142857,1.800846677010526,5.637541821590202,5.0686355470705795,3.5256410256410255,2.1329330950278598,0.6757373783994858,0.3296601266255263,0.20215158650701323,1.3657288722498728,7,83.87276785714286,86.88616071428571,6.0684940715597735,2.4604249648491745
subject41,21.09375,5.984786695888218,26.375556707479454,15.792755318916036,20.94534365470326,5.9330541909783046,0.25909474980087766,0.4319421050616901,-7.956507095943954,1.6145162960866477,7,79.85491071428571,100.94866071428571,16.351493902332294,3.0959668541696868
subject42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8384551530400521,0.6263032120182309,7,94.921875,94.921875,6.232536987383801,6.232536987383801
subject43,7.03125,3.690637447273761,12.032626892455186,10.141757038764538,6.654306284848157,3.337500572664584,-0.2655524281667618,0.4311570265911798,-3.443462270035888,1.3800464203690115,7,94.921875,99.94419642857143,7.516722428786935,6.1919337083393735
subject44,1.0044642857142858,0.9299532252179646,2.657562700846129,2.5570947606246066,1.2422360248447204,1.1500870804627967,0.7949962992933258,0.2712861530229351,-0.49150743831085747,1.1919907077886154,7,83.87276785714286,82.86830357142857,3.9545798474389677,3.6906374472737613
subject45,10.044642857142858,7.361721814121552,21.914823444580676,20.369634777050873,10.279667422524565,7.484792642585017,0.5921704453678182,0.3603704104481609,-1.1856063878888254,1.0398621418057887,7,102.45535714285714,108.48214285714286,24.889644026847055,8.283024694321192
subject46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3540470839138856,1.032791504564495,7,96.93080357142857,96.93080357142857,4.141512347160596,4.141512347160596
subject47,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,6.664001874625056e-09,2.0655381763175167,0.4579405199414585,7,110.49107142857143,110.49107142857143,6.470808512306146,6.470808512306146
subject48,0.5022321428571429,0.4649766126089824,1.3287813504230646,1.2785473803123033,0.5494505494505495,0.5086923625123908,0.9354143466934854,0.15811388300841883,-2.153600719794819,0.9352411153559295,7,90.90401785714286,91.40625,3.4795663544910482,3.2548362882628763
subject49,8.537946428571429,6.0208037915071815,18.07338035033697,16.526421599367268,9.076109076109077,6.354012501992799,-0.8121929086567268,0.2608994745597338,-1.6647672662180635,1.264118131241117,7,79.35267857142857,87.890625,12.725416867620462,3.7583612143934677
subject4,8.4375,2.5545799862697587,10.18924927466445,6.196006544753579,8.361650297134169,2.65939522461306,0.5091750772173155,0.4969039949999533,-3.1445836827232387,1.8318364781861867,5,110.390625,103.359375,6.889189901577688,7.8925585502262825
subject5,0.5859375,0.5348853100636388,1.4352478961620183,1.3712972574144822,0.5952380952380952,0.543375553080522,0.9785885079952124,0.10291323046589326,3.0708898753680747,0.6397128581437086,6,97.265625,96.6796875,6.310740008360747,6.004072714429452
subject8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3515676402200287,0.651197759164606,7,113.00223214285714,113.00223214285714,2.2460504238279135,2.2460504238279135
subject9,1.0044642857142858,0.9299532252179648,2.657562700846129,2.5570947606246066,1.0204081632653061,0.9447143875230117,0.9671482911081754,0.11368745138012036,1.1270422791985137,1.0695844981751006,7,105.97098214285714,106.97544642857143,8.283024694321194,6.738151271483741
